Client ID,Best Local Accuracy,Best Local Accuracy Top-5,Best Global Accuracy,Best Global Accuracy Top-5,Best Global Model Train,Best Global Model Test,Best Global Model Train,Best Global Model Test Top-5,Hyperparameters
0,0.0,0.0,0.0,0.0,0.0,0.6379,0.0,0.9699,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.1, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'noniid-labeldir', 'alg': 'centralized', 'model': 'resnet-18', 'split_layer': 1, 'n_parties': 1, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=centralized_partition=noniid-labeldir_lr=0.01_epochs=5_num_users=1_beta=0.1_batch_size=64_opt=adam_dataset=cifar10_2024-05-15-1702-06', 'seed': 1, 'device': 'cuda:4', 'accuracies_file': 'logs/centralized.csv', 'dont_skip': False, 'n_train_workers': 1, 'n_test_workers': 1, 'arch': 'mobilenet_v3_large', 'multiprocessing': 0}"
0,0.0,0.0,0.0,0.0,0.0,0.1995,0.0,0.7896,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'iid', 'alg': 'centralized', 'model': 'resnet-18', 'split_layer': 1, 'n_parties': 1, 'lr': 0.1, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=centralized_partition=iid_lr=0.1_epochs=5_num_users=1_beta=0.01_batch_size=64_opt=adam_dataset=cifar10_2024-05-15-1702-01', 'seed': 1, 'device': 'cuda:1', 'accuracies_file': 'logs/centralized.csv', 'dont_skip': False, 'n_train_workers': 1, 'n_test_workers': 1, 'arch': 'mobilenet_v3_large', 'multiprocessing': 0}"
0,0.0,0.0,0.0,0.0,0.0,0.746380429355966,0.0,0.9935097353969047,"{'epochs': 5, 'comm_round': 300, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'ham10000', 'datadir': '../data/', 'partition': 'iid', 'alg': 'centralized', 'model': 'resnet-18', 'split_layer': 1, 'n_parties': 1, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=centralized_partition=iid_lr=0.01_epochs=5_num_users=1_beta=0.01_batch_size=64_opt=adam_dataset=ham10000_2024-05-15-1702-24', 'seed': 1, 'device': 'cuda:7', 'accuracies_file': 'logs/centralized.csv', 'dont_skip': False, 'n_train_workers': 1, 'n_test_workers': 1, 'arch': 'mobilenet_v3_large', 'multiprocessing': 0}"
0,0.0,0.0,0.0,0.0,0.0,0.6468,0.0,0.9718,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.1, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'noniid-labeldir', 'alg': 'centralized', 'model': 'resnet-18', 'split_layer': 1, 'n_parties': 1, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=centralized_partition=noniid-labeldir_lr=0.01_epochs=5_num_users=1_beta=0.1_batch_size=64_opt=adam_dataset=cifar10_2024-05-15-1735-12', 'seed': 12, 'device': 'cuda:4', 'accuracies_file': 'logs/centralized.csv', 'dont_skip': False, 'n_train_workers': 1, 'n_test_workers': 1, 'arch': 'mobilenet_v3_large', 'multiprocessing': 0}"
0,0.0,0.0,0.0,0.0,0.0,0.1957,0.0,0.7964,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'iid', 'alg': 'centralized', 'model': 'resnet-18', 'split_layer': 1, 'n_parties': 1, 'lr': 0.1, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=centralized_partition=iid_lr=0.1_epochs=5_num_users=1_beta=0.01_batch_size=64_opt=adam_dataset=cifar10_2024-05-15-1736-51', 'seed': 12, 'device': 'cuda:1', 'accuracies_file': 'logs/centralized.csv', 'dont_skip': False, 'n_train_workers': 1, 'n_test_workers': 1, 'arch': 'mobilenet_v3_large', 'multiprocessing': 0}"
0,0.0,0.0,0.0,0.0,0.0,0.7418871692461309,0.0,0.9945082376435347,"{'epochs': 5, 'comm_round': 300, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'ham10000', 'datadir': '../data/', 'partition': 'iid', 'alg': 'centralized', 'model': 'resnet-18', 'split_layer': 1, 'n_parties': 1, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=centralized_partition=iid_lr=0.01_epochs=5_num_users=1_beta=0.01_batch_size=64_opt=adam_dataset=ham10000_2024-05-15-1743-32', 'seed': 12, 'device': 'cuda:7', 'accuracies_file': 'logs/centralized.csv', 'dont_skip': False, 'n_train_workers': 1, 'n_test_workers': 1, 'arch': 'mobilenet_v3_large', 'multiprocessing': 0}"
0,0.0,0.0,0.0,0.0,0.0,0.6356,0.0,0.9627,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.1, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'noniid-labeldir', 'alg': 'centralized', 'model': 'resnet-18', 'split_layer': 1, 'n_parties': 1, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=centralized_partition=noniid-labeldir_lr=0.01_epochs=5_num_users=1_beta=0.1_batch_size=64_opt=adam_dataset=cifar10_2024-05-15-1807-08', 'seed': 123, 'device': 'cuda:4', 'accuracies_file': 'logs/centralized.csv', 'dont_skip': False, 'n_train_workers': 1, 'n_test_workers': 1, 'arch': 'mobilenet_v3_large', 'multiprocessing': 0}"
0,0.0,0.0,0.0,0.0,0.0,0.2012,0.0,0.7813,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'iid', 'alg': 'centralized', 'model': 'resnet-18', 'split_layer': 1, 'n_parties': 1, 'lr': 0.1, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=centralized_partition=iid_lr=0.1_epochs=5_num_users=1_beta=0.01_batch_size=64_opt=adam_dataset=cifar10_2024-05-15-1808-38', 'seed': 123, 'device': 'cuda:1', 'accuracies_file': 'logs/centralized.csv', 'dont_skip': False, 'n_train_workers': 1, 'n_test_workers': 1, 'arch': 'mobilenet_v3_large', 'multiprocessing': 0}"
0,0.0,0.0,0.0,0.0,0.0,0.7493759360958562,0.0,0.9960059910134798,"{'epochs': 5, 'comm_round': 300, 'sample_fraction': 1.0, 'alpha': 0.01, 'dataset': 'ham10000', 'datadir': '../data/', 'partition': 'iid', 'alg': 'centralized', 'model': 'resnet-18', 'split_layer': 1, 'n_parties': 1, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=centralized_partition=iid_lr=0.01_epochs=5_num_users=1_beta=0.01_batch_size=64_opt=adam_dataset=ham10000_2024-05-15-1823-46', 'seed': 123, 'device': 'cuda:7', 'accuracies_file': 'logs/centralized.csv', 'dont_skip': False, 'n_train_workers': 1, 'n_test_workers': 1, 'arch': 'mobilenet_v3_large', 'multiprocessing': 0}"
0,0.0,0.0,0.0,0.0,0.0,0.2007,0.0,0.8147,"{'epochs': 5, 'comm_round': 100, 'sample_fraction': 1.0, 'alpha': 0.1, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'noniid-labeldir', 'alg': 'centralized', 'model': 'resnet-18', 'split_layer': 1, 'n_parties': 1, 'lr': 0.1, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 64, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'adam', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=centralized_partition=noniid-labeldir_lr=0.1_epochs=5_num_users=1_beta=0.1_batch_size=64_opt=adam_dataset=cifar10_2024-05-15-1837-53', 'seed': 1, 'device': 'cuda:4', 'accuracies_file': 'logs/centralized.csv', 'dont_skip': False, 'n_train_workers': 1, 'n_test_workers': 1, 'arch': 'mobilenet_v3_large', 'multiprocessing': 0}"
